Ret. time (min) ,RI              ,LALS            ,RALS            ,DP              ,IP              
        0.000000,       -1.151289,      464.903503,      248.584091,      -68.958435,       31.997438
        0.003333,       -1.146266,      464.901489,      248.582489,      -68.982368,       31.997869
        0.006667,       -1.147542,      464.899689,      248.580597,      -69.000160,       31.997299
        0.010000,       -1.150320,      464.898102,      248.578598,      -68.980476,       31.996510
        0.013333,       -1.149497,      464.896698,      248.576691,      -68.938271,       31.996609
        0.016667,       -1.142774,      464.895599,      248.575500,      -68.902451,       31.997969
        0.020000,       -1.135149,      464.895081,      248.575195,      -68.925407,       31.999578
        0.023333,       -1.137625,      464.895081,      248.575989,      -69.091949,       31.998989
        0.026667,       -1.178703,      464.895477,      248.577393,      -69.466331,       31.990410
        0.030000,       -1.262379,      464.896576,      248.579086,      -69.799644,       31.972849
        0.033333,       -1.375756,      464.897888,      248.580597,      -70.073578,       31.948679
        0.036667,       -1.510633,      464.899597,      248.582092,      -70.330917,       31.919340
        0.040000,       -1.665711,      464.901581,      248.583694,      -70.610886,       31.884779
        0.043333,       -1.838387,      464.903687,      248.585098,      -70.872360,       31.845089
        0.046667,       -2.020763,      464.905884,      248.586288,      -71.074791,       31.801670
        0.050000,       -2.203039,      464.907898,      248.587387,      -71.195877,       31.756710
        0.053333,       -2.373317,      464.910095,      248.588196,      -71.245270,       31.712399
        0.056667,       -2.526693,      464.912384,      248.588989,      -71.263969,       31.670040
        0.060000,       -2.663269,      464.914703,      248.589493,      -71.275101,       31.629610
        0.063333,       -2.779946,      464.916687,      248.589691,      -71.245079,       31.591549
        0.066667,       -2.873724,      464.918274,      248.589493,      -71.143532,       31.557428
        0.070000,       -2.934700,      464.919281,      248.589096,      -70.952347,       31.529200
        0.073333,       -2.958776,      464.919586,      248.588287,      -70.708008,       31.508499
        0.076667,       -2.946853,      464.919403,      248.587296,      -70.473557,       31.495520
        0.080000,       -2.903929,      464.918701,      248.586197,      -70.256691,       31.489248
        0.083333,       -2.835505,      464.917694,      248.584991,      -70.030106,       31.489180
        0.086667,       -2.742483,      464.916290,      248.583588,      -69.776306,       31.495659
        0.090000,       -2.616660,      464.914886,      248.582397,      -69.397301,       31.510349
        0.093333,       -2.446836,      464.913300,      248.581390,      -68.986542,       31.536139
        0.096667,       -2.257313,      464.911377,      248.580490,      -68.806007,       31.568310
        0.100000,       -2.076991,      464.909485,      248.580093,      -68.777481,       31.600870
        0.103333,       -1.917966,      464.907074,      248.579590,      -68.808311,       31.631159
        0.106667,       -1.782944,      464.904694,      248.579193,      -68.832489,       31.658998
        0.110000,       -1.666420,      464.902374,      248.578796,      -68.827492,       31.685179
        0.113333,       -1.562797,      464.900177,      248.578400,      -68.820190,       31.710279
        0.116667,       -1.474073,      464.898499,      248.577988,      -68.857491,       31.733669
        0.120000,       -1.403649,      464.896881,      248.577591,      -68.916016,       31.754389
        0.123333,       -1.349527,      464.895386,      248.577087,      -68.959259,       31.772509
        0.126667,       -1.305704,      464.894379,      248.576691,      -68.952202,       31.789040
        0.130000,       -1.265280,      464.893799,      248.576401,      -68.908150,       31.805180
        0.133333,       -1.224058,      464.893799,      248.576096,      -68.873650,       31.821360
        0.136667,       -1.187733,      464.894073,      248.575897,      -68.888931,       31.836569
        0.140000,       -1.159110,      464.894501,      248.575699,      -68.916916,       31.849850
        0.143333,       -1.139087,      464.894897,      248.575500,      -68.929581,       31.861399
        0.146667,       -1.122664,      464.895203,      248.575195,      -68.919540,       31.872169
        0.150000,       -1.104041,      464.895294,      248.574890,      -68.874657,       31.883200
        0.153333,       -1.083516,      464.895081,      248.574600,      -68.848038,       31.894579
        0.156667,       -1.065094,      464.894684,      248.574295,      -68.871666,       31.905069
        0.160000,       -1.054370,      464.894501,      248.574188,      -68.924507,       31.913729
        0.163333,       -1.050046,      464.894287,      248.573990,      -68.955788,       31.920799
        0.166667,       -1.048224,      464.894196,      248.573898,      -68.949677,       31.927238
        0.170000,       -1.045001,      464.893982,      248.573700,      -68.921936,       31.933960
        0.173333,       -1.039176,      464.893494,      248.573486,      -68.916847,       31.940750
        0.176667,       -1.036453,      464.892578,      248.573288,      -68.960358,       31.946449
        0.180000,       -1.039531,      464.891479,      248.572998,      -69.002922,       31.950480
        0.183333,       -1.046507,      464.890076,      248.572800,      -69.008209,       31.953400
        0.186667,       -1.050883,      464.888885,      248.572601,      -68.978004,       31.956299
        0.190000,       -1.048760,      464.887695,      248.572495,      -68.931190,       31.959990
        0.193333,       -1.044037,      464.886383,      248.572296,      -68.921738,       31.964069
        0.196667,       -1.041813,      464.885193,      248.572098,      -68.950867,       31.967249
        0.200000,       -1.043790,      464.884094,      248.571899,      -68.969841,       31.969149
        0.203333,       -1.048866,      464.883087,      248.571487,      -68.957657,       31.970490
        0.206667,       -1.051043,      464.882202,      248.571091,      -68.917320,       31.972229
        0.210000,       -1.047521,      464.881287,      248.570496,      -68.864235,       31.974970
        0.213333,       -1.041496,      464.880280,      248.569901,      -68.848808,       31.977970
        0.216667,       -1.039072,      464.879303,      248.569290,      -68.886665,       31.979969
        0.220000,       -1.041650,      464.878296,      248.568695,      -68.928757,       31.980759
        0.223333,       -1.047827,      464.877380,      248.568192,      -68.936150,       31.981070
        0.226667,       -1.051003,      464.876801,      248.567795,      -68.906349,       31.981958
        0.230000,       -1.048881,      464.876190,      248.567398,      -68.883675,       31.983829
        0.233333,       -1.047056,      464.875885,      248.567093,      -68.915161,       31.985699
        0.236667,       -1.049532,      464.875793,      248.566895,      -68.980789,       31.986479
        0.240000,       -1.057210,      464.875885,      248.566788,      -69.033279,       31.986118
        0.243333,       -1.066788,      464.876678,      248.567291,      -69.047249,       31.985489
        0.246667,       -1.071864,      464.877777,      248.568390,      -69.030586,       31.985569
        0.250000,       -1.070340,      464.879303,      248.569794,      -69.032898,       31.986609
        0.253333,       -1.070417,      464.880981,      248.571594,      -69.075478,       31.987450
        0.256667,       -1.075194,      464.882385,      248.573196,      -69.138016,       31.987160
        0.260000,       -1.082370,      464.883881,      248.574692,      -69.176338,       31.985979
        0.263333,       -1.089346,      464.885284,      248.576096,      -69.178467,       31.984879
        0.266667,       -1.091124,      464.886597,      248.577393,      -69.153076,       31.984739
        0.270000,       -1.087100,      464.887787,      248.578598,      -69.160225,       31.985498
        0.273333,       -1.083477,      464.888885,      248.579498,      -69.185501,       31.985929
        0.276667,       -1.084454,      464.889984,      248.580292,      -69.221809,       31.985319
        0.280000,       -1.089630,      464.891174,      248.580795,      -69.222305,       31.984110
        0.283333,       -1.092907,      464.892395,      248.581100,      -69.177849,       31.983290
        0.286667,       -1.089984,      464.893402,      248.581192,      -69.104469,       31.983688
        0.290000,       -1.082160,      464.893890,      248.580887,      -69.079407,       31.984970
        0.293333,       -1.076037,      464.894196,      248.580200,      -69.094017,       31.985800
        0.296667,       -1.073813,      464.894501,      248.579391,      -69.120056,       31.985699
        0.300000,       -1.073791,      464.895081,      248.578400,      -69.107262,       31.985189
        0.303333,       -1.071266,      464.896179,      248.577393,      -69.058029,       31.985289
        0.306667,       -1.063243,      464.897278,      248.576187,      -69.002777,       31.986660
        0.310000,       -1.051420,      464.898193,      248.574600,      -68.988930,       31.988640
        0.313333,       -1.043097,      464.899200,      248.573090,      -69.017868,       31.989948
        0.316667,       -1.039973,      464.899780,      248.571793,      -69.042274,       31.990259
        0.320000,       -1.038150,      464.900696,      248.570892,      -69.040649,       31.990278
        0.323333,       -1.034327,      464.901703,      248.570496,      -68.991737,       31.990919
        0.326667,       -1.026204,      464.902283,      248.570099,      -68.952660,       31.992710
        0.330000,       -1.015381,      464.902283,      248.569595,      -68.956039,       31.994749
        0.333333,       -1.008757,      464.901794,      248.569092,      -68.998108,       31.995869
        0.336667,       -1.007634,      464.900696,      248.568497,      -69.024757,       31.995949
        0.340000,       -1.008411,      464.899200,      248.567993,      -69.032295,       31.995779
        0.343333,       -1.005186,      464.897491,      248.567490,      -69.004089,       31.996309
        0.346667,       -0.996963,      464.895599,      248.567001,      -68.983612,       31.997829
        0.350000,       -0.989240,      464.893677,      248.566589,      -69.007919,       31.999260
        0.353333,       -0.988217,      464.891876,      248.566391,      -69.060822,       31.999599
        0.356667,       -0.991094,      464.890381,      248.566299,      -69.072838,       31.998999
        0.360000,       -0.994070,      464.888885,      248.566391,      -69.050728,       31.998320
        0.363333,       -0.994246,      464.887390,      248.566589,      -69.007095,       31.998499
        0.366667,       -0.989724,      464.885803,      248.566788,      -68.989815,       31.999578
        0.370000,       -0.985599,      464.884094,      248.566895,      -69.029526,       32.000370
        0.373333,       -0.986176,      464.883087,      248.567001,      -69.080139,       32.000000
        0.376667,       -0.991054,      464.882294,      248.567200,      -69.110367,       31.998758
        0.380000,       -0.995130,      464.881989,      248.567200,      -69.093681,       31.997599
        0.383333,       -0.994807,      464.881897,      248.567291,      -69.059021,       31.997410
        0.386667,       -0.990583,      464.881683,      248.567291,      -69.046028,       31.997980
        0.390000,       -0.988060,      464.881378,      248.567200,      -69.076630,       31.998049
        0.393333,       -0.990737,      464.881378,      248.567093,      -69.104462,       31.996939
        0.396667,       -0.997613,      464.881683,      248.567001,      -69.109261,       31.995190
        0.400000,       -1.001890,      464.881989,      248.566895,      -69.070549,       31.993780
        0.403333,       -1.000167,      464.882080,      248.566895,      -69.019791,       31.993528
        0.406667,       -0.994943,      464.882080,      248.567001,      -69.003418,       31.993919
        0.410000,       -0.993919,      464.881989,      248.567200,      -69.021019,       31.993660
        0.413333,       -0.997098,      464.881775,      248.567490,      -69.040337,       31.992319
        0.416667,       -1.001773,      464.881592,      248.567795,      -69.019638,       31.990580
        0.420000,       -1.003349,      464.881592,      248.567993,      -68.967827,       31.989489
        0.423333,       -0.999726,      464.881500,      248.568192,      -68.924385,       31.989630
        0.426667,       -0.994804,      464.881378,      248.568298,      -68.916756,       31.990278
        0.430000,       -0.990881,      464.881073,      248.568298,      -68.933411,       31.990229
        0.433333,       -0.992457,      464.880493,      248.568390,      -68.942635,       31.989300
        0.436667,       -0.995033,      464.879486,      248.568497,      -68.914879,       31.988258
        0.440000,       -0.993910,      464.878174,      248.568497,      -68.869576,       31.988159
        0.443333,       -0.987588,      464.876678,      248.568497,      -68.827148,       31.989340
        0.446667,       -0.979164,      464.875092,      248.568390,      -68.839218,       31.990709
        0.450000,       -0.974741,      464.873474,      248.568192,      -68.879707,       31.991070
        0.453333,       -0.975017,      464.871979,      248.567795,      -68.900002,       31.990479
        0.456667,       -0.975793,      464.870300,      248.567398,      -68.886696,       31.989830
        0.460000,       -0.974070,      464.868591,      248.566895,      -68.832977,       31.990059
        0.463333,       -0.966647,      464.866791,      248.566299,      -68.786667,       31.991320
        0.466667,       -0.960424,      464.865173,      248.565689,      -68.800667,       31.992430
        0.470000,       -0.959900,      464.863800,      248.565094,      -68.828651,       31.992439
        0.473333,       -0.963477,      464.862701,      248.564499,      -68.851158,       31.991629
        0.476667,       -0.966554,      464.862000,      248.563995,      -68.837280,       31.990929
        0.480000,       -0.965130,      464.861786,      248.563690,      -68.795486,       31.991209
        0.483333,       -0.961606,      464.862091,      248.563400,      -68.790436,       31.992300
        0.486667,       -0.959984,      464.862793,      248.563187,      -68.826599,       31.992908
        0.490000,       -0.963360,      464.863800,      248.562988,      -68.874580,       31.992329
        0.493333,       -0.970437,      464.864899,      248.562790,      -68.899239,       31.991058
        0.496667,       -0.978414,      464.865997,      248.562500,      -68.897942,       31.990089
        0.500000,       -0.979691,      464.867096,      248.562195,      -68.874535,       31.990259
        0.503333,       -0.978267,      464.868103,      248.561798,      -68.882065,       31.991179
        0.506667,       -0.978344,      464.868896,      248.561386,      -68.929558,       31.991570
        0.510000,       -0.983220,      464.869476,      248.561096,      -68.977119,       31.990940
        0.513333,       -0.990897,      464.869873,      248.560699,      -69.000877,       31.989939
        0.516667,       -0.994873,      464.869995,      248.560501,      -68.979065,       31.989559
        0.520000,       -0.994050,      464.869873,      248.560501,      -68.965500,       31.990370
        0.523333,       -0.989827,      464.869690,      248.560593,      -68.979927,       31.991650
        0.526667,       -0.987904,      464.869385,      248.560989,      -69.034592,       31.992088
        0.530000,       -0.991681,      464.869293,      248.561386,      -69.068039,       31.991409
        0.533333,       -0.996557,      464.869202,      248.561890,      -69.067009,       31.990370
        0.536667,       -0.998234,      464.869476,      248.562500,      -69.039230,       31.989988
        0.540000,       -0.994811,      464.869781,      248.563293,      -69.002235,       31.990749
        0.543333,       -0.989787,      464.870300,      248.564087,      -69.015900,       31.991789
        0.546667,       -0.989063,      464.871277,      248.564987,      -69.060616,       31.991940
        0.550000,       -0.991240,      464.872375,      248.566101,      -69.083839,       31.991159
        0.553333,       -0.995616,      464.873901,      248.567093,      -69.079926,       31.990299
        0.556667,       -0.997194,      464.875488,      248.568100,      -69.045952,       31.990278
        0.560000,       -0.993270,      464.877197,      248.569092,      -69.016472,       31.991230
        0.563333,       -0.989147,      464.878876,      248.569992,      -69.031960,       31.992119
        0.566667,       -0.990524,      464.880585,      248.570801,      -69.061256,       31.991909
        0.570000,       -0.996800,      464.882202,      248.571793,      -69.084572,       31.990829
        0.573333,       -1.002576,      464.883575,      248.572693,      -69.064919,       31.989769
        0.576667,       -1.003655,      464.884979,      248.573486,      -69.013466,       31.989710
        0.580000,       -0.999631,      464.886383,      248.574188,      -68.986511,       31.990629
        0.583333,       -0.996307,      464.887695,      248.574493,      -68.998848,       31.991329
        0.586667,       -0.996884,      464.888977,      248.574493,      -69.027588,       31.990978
        0.590000,       -1.000760,      464.889801,      248.574387,      -69.030685,       31.989979
        0.593333,       -1.003936,      464.890076,      248.574188,      -69.000679,       31.989279
        0.596667,       -1.001414,      464.890076,      248.573990,      -68.955170,       31.989689
        0.600000,       -0.993491,      464.889984,      248.573792,      -68.932449,       31.990969
        0.603333,       -0.987068,      464.889801,      248.573700,      -68.949585,       31.991850
        0.606667,       -0.984845,      464.889801,      248.573486,      -68.976570,       31.991699
        0.610000,       -0.986121,      464.889496,      248.573196,      -68.977867,       31.991049
        0.613333,       -0.986498,      464.888885,      248.572998,      -68.951416,       31.990870
        0.616667,       -0.980574,      464.888275,      248.572693,      -68.907806,       31.991859
        0.620000,       -0.971151,      464.887787,      248.572388,      -68.894775,       31.993448
        0.623333,       -0.964527,      464.887482,      248.572189,      -68.930557,       31.994440
        0.626667,       -0.963805,      464.887085,      248.571899,      -68.962440,       31.994440
        0.630000,       -0.965480,      464.886688,      248.571701,      -68.961967,       31.994049
        0.633333,       -0.965156,      464.886292,      248.571396,      -68.928787,       31.994268
        0.636667,       -0.959734,      464.885681,      248.571091,      -68.875679,       31.995640
        0.640000,       -0.953111,      464.885101,      248.570892,      -68.882751,       31.997379
        0.643333,       -0.950086,      464.884186,      248.570694,      -68.926300,       31.998209
        0.646667,       -0.952763,      464.883087,      248.570587,      -68.956268,       31.997940
        0.650000,       -0.958141,      464.881989,      248.570496,      -68.960808,       31.997309
        0.653333,       -0.959516,      464.880798,      248.570389,      -68.924385,       31.997309
        0.656667,       -0.956694,      464.879700,      248.569992,      -68.903580,       31.998259
        0.660000,       -0.953370,      464.878479,      248.569595,      -68.926857,       31.999149
        0.663333,       -0.955248,      464.876984,      248.569000,      -68.974701,       31.998899
        0.666667,       -0.963324,      464.875488,      248.568298,      -69.010147,       31.997570
        0.670000,       -0.972600,      464.873993,      248.567596,      -69.010017,       31.996059
        0.673333,       -0.976677,      464.872681,      248.567093,      -68.983986,       31.995359
        0.676667,       -0.975854,      464.871582,      248.566589,      -68.959000,       31.995640
        0.680000,       -0.974130,      464.870880,      248.566193,      -68.987740,       31.995779
        0.683333,       -0.979008,      464.870300,      248.565887,      -69.041489,       31.994848
        0.686667,       -0.987984,      464.869995,      248.565887,      -69.065659,       31.993139
        0.690000,       -0.995260,      464.870087,      248.566498,      -69.051689,       31.991570
        0.693333,       -0.997137,      464.870483,      248.567490,      -69.010880,       31.991049
        0.696667,       -0.994513,      464.871490,      248.568893,      -68.999756,       31.991428
        0.700000,       -0.992691,      464.873077,      248.570587,      -69.027687,       31.991449
        0.703333,       -0.995768,      464.875000,      248.572189,      -69.056969,       31.990410
        0.706667,       -1.001544,      464.877289,      248.573792,      -69.055229,       31.988779
        0.710000,       -1.005521,      464.879486,      248.575394,      -69.016335,       31.987619
        0.713333,       -1.002598,      464.881683,      248.576797,      -68.957260,       31.987719
        0.716667,       -0.995374,      464.883698,      248.578094,      -68.932220,       31.988659
        0.720000,       -0.990350,      464.885376,      248.579086,      -68.963318,       31.989130
        0.723333,       -0.989727,      464.886780,      248.579895,      -68.985779,       31.988569
        0.726667,       -0.992204,      464.887787,      248.580399,      -68.977188,       31.987589
        0.730000,       -0.992881,      464.888397,      248.580688,      -68.941048,       31.987200
        0.733333,       -0.987357,      464.888489,      248.580490,      -68.897285,       31.988029
        0.736667,       -0.980233,      464.888275,      248.580200,      -68.895569,       31.989368
        0.740000,       -0.976211,      464.887695,      248.579590,      -68.928268,       31.989960
        0.743333,       -0.977988,      464.886993,      248.578796,      -68.959808,       31.989529
        0.746667,       -0.981164,      464.885986,      248.577896,      -68.949631,       31.988829
        0.750000,       -0.979940,      464.884888,      248.576797,      -68.906548,       31.988840
        0.753333,       -0.973818,      464.883698,      248.575592,      -68.866699,       31.989988
        0.756667,       -0.966794,      464.882385,      248.574188,      -68.873451,       31.991348
        0.760000,       -0.963571,      464.881073,      248.572998,      -68.917038,       31.991758
        0.763333,       -0.965147,      464.879791,      248.571991,      -68.944748,       31.991240
        0.766667,       -0.967725,      464.878784,      248.571198,      -68.937386,       31.990639
        0.770000,       -0.965401,      464.877991,      248.570801,      -68.905266,       31.990959
        0.773333,       -0.958378,      464.878174,      248.570389,      -68.876869,       31.992359
        0.776667,       -0.950155,      464.879303,      248.570190,      -68.900467,       31.993740
        0.780000,       -0.948030,      464.880981,      248.569901,      -68.940887,       31.994009
        0.783333,       -0.949607,      464.883087,      248.569794,      -68.966217,       31.993359
        0.786667,       -0.951783,      464.885101,      248.569595,      -68.949158,       31.992710
        0.790000,       -0.949661,      464.886902,      248.569397,      -68.912781,       31.992989
        0.793333,       -0.942637,      464.888489,      248.569092,      -68.892921,       31.994148
        0.796667,       -0.937913,      464.889893,      248.568893,      -68.914459,       31.994980
        0.800000,       -0.938791,      464.890991,      248.568695,      -68.950195,       31.994669
        0.803333,       -0.944268,      464.891876,      248.568497,      -68.970711,       31.993700
        0.806667,       -0.948943,      464.892487,      248.568298,      -68.961807,       31.993019
        0.810000,       -0.946920,      464.892975,      248.568192,      -68.924049,       31.993460
        0.813333,       -0.940997,      464.893188,      248.568192,      -68.920975,       31.994719
        0.816667,       -0.936174,      464.892975,      248.568390,      -68.959038,       31.995529
        0.820000,       -0.935751,      464.892181,      248.568695,      -69.003998,       31.995258
        0.823333,       -0.938628,      464.891174,      248.569000,      -69.012589,       31.994499
        0.826667,       -0.940004,      464.889801,      248.569199,      -68.987877,       31.994200
        0.830000,       -0.934481,      464.888184,      248.569489,      -68.952026,       31.995008
        0.833333,       -0.926658,      464.886383,      248.569794,      -68.962997,       31.996288
        0.836667,       -0.923534,      464.884186,      248.570099,      -69.007339,       31.996689
        0.840000,       -0.925110,      464.881378,      248.570389,      -69.045776,       31.995899
        0.843333,       -0.929887,      464.878601,      248.570694,      -69.052147,       31.994610
        0.846667,       -0.931665,      464.876282,      248.570999,      -69.022026,       31.993898
        0.850000,       -0.929840,      464.874481,      248.571289,      -68.978691,       31.994268
        0.853333,       -0.926717,      464.873596,      248.571487,      -68.981361,       31.994900
        0.856667,       -0.927694,      464.873291,      248.571594,      -69.020432,       31.994539
        0.860000,       -0.935372,      464.873199,      248.571793,      -69.040695,       31.993080
        0.863333,       -0.944348,      464.873199,      248.571899,      -69.030548,       31.991360
        0.866667,       -0.949924,      464.873291,      248.571991,      -68.983788,       31.990379
        0.870000,       -0.950100,      464.873596,      248.572296,      -68.937752,       31.990438
        0.873333,       -0.951577,      464.874176,      248.572601,      -68.941536,       31.990559
        0.876667,       -0.957754,      464.875000,      248.572998,      -68.976898,       31.989710
        0.880000,       -0.968932,      464.875977,      248.573395,      -68.996277,       31.988049
        0.883333,       -0.978408,      464.876984,      248.573898,      -68.985207,       31.986479
        0.886667,       -0.981785,      464.877899,      248.574188,      -68.935280,       31.985979
        0.890000,       -0.980061,      464.878693,      248.574692,      -68.906136,       31.986589
        0.893333,       -0.976737,      464.879486,      248.575195,      -68.918442,       31.987129
        0.896667,       -0.978714,      464.880981,      248.576492,      -68.947525,       31.986689
        0.900000,       -0.982991,      464.882874,      248.578690,      -68.958145,       31.985600
        0.903333,       -0.985568,      464.885284,      248.581299,      -68.932205,       31.984810
        0.906667,       -0.983145,      464.888092,      248.584198,      -68.894730,       31.985128
        0.910000,       -0.975821,      464.890503,      248.586700,      -68.895638,       31.986330
        0.913333,       -0.970098,      464.892487,      248.588593,      -68.934120,       31.987099
        0.916667,       -0.968275,      464.894287,      248.590286,      -68.981079,       31.986778
        0.920000,       -0.970851,      464.895996,      248.591797,      -69.002335,       31.985859
        0.923333,       -0.971828,      464.898773,      248.592896,      -68.982018,       31.985359
        0.926667,       -0.965904,      464.901978,      248.593597,      -68.951431,       31.986050
        0.930000,       -0.956980,      464.905487,      248.593796,      -68.948105,       31.987419
        0.933333,       -0.950858,      464.908783,      248.593491,      -68.991791,       31.988209
        0.936667,       -0.950134,      464.910797,      248.592789,      -69.035461,       31.987940
        0.940000,       -0.950911,      464.911896,      248.591599,      -69.047470,       31.987249
        0.943333,       -0.949788,      464.912384,      248.590088,      -69.019409,       31.987110
        0.946667,       -0.943564,      464.912201,      248.588196,      -68.989708,       31.988119
        0.950000,       -0.936141,      464.911285,      248.586090,      -68.994095,       31.989590
        0.953333,       -0.933319,      464.909790,      248.583893,      -69.037239,       31.990278
        0.956667,       -0.934094,      464.907501,      248.581589,      -69.065208,       31.989960
        0.960000,       -0.937772,      464.904388,      248.579193,      -69.053436,       31.989389
        0.963333,       -0.938247,      464.900177,      248.576294,      -68.998749,       31.989550
        0.966667,       -0.933424,      464.895782,      248.573486,      -68.943329,       31.990829
        0.970000,       -0.927300,      464.891296,      248.571198,      -68.930717,       31.992260
        0.973333,       -0.926178,      464.887299,      248.569595,      -68.942375,       31.992689
        0.976667,       -0.929955,      464.884186,      248.569199,      -68.941635,       31.992140
        0.980000,       -0.934731,      464.881592,      248.569397,      -68.915642,       31.991468
        0.983333,       -0.935709,      464.879395,      248.569595,      -68.854401,       31.991619
        0.986667,       -0.931284,      464.877197,      248.569687,      -68.807617,       31.992840
        0.990000,       -0.925561,      464.874695,      248.569901,      -68.811501,       31.994030
        0.993333,       -0.925838,      464.872803,      248.569992,      -68.832718,       31.994139
        0.996667,       -0.929715,      464.871674,      248.569992,      -68.839310,       31.993420
        1.000000,       -0.933890,      464.871399,      248.569901,      -68.815201,       31.992769
        1.003333,       -0.933267,      464.872375,      248.569901,      -68.767120,       31.993069
        1.006667,       -0.928444,      464.873383,      248.569901,      -68.756187,       31.994240
        1.010000,       -0.925222,      464.874176,      248.569901,      -68.789772,       31.995029
        1.013333,       -0.927997,      464.875000,      248.570099,      -68.838295,       31.994678
        1.016667,       -0.933674,      464.875580,      248.570190,      -68.867508,       31.993568
        1.020000,       -0.937051,      464.876099,      248.570297,      -68.858627,       31.992710
        1.023333,       -0.936727,      464.876495,      248.570297,      -68.818359,       31.992929
        1.026667,       -0.931105,      464.876678,      248.570496,      -68.823570,       31.993879
        1.030000,       -0.928882,      464.877075,      248.571396,      -68.865509,       31.994259
        1.033333,       -0.931358,      464.877594,      248.572693,      -68.910500,       31.993488
        1.036667,       -0.937634,      464.878174,      248.574295,      -68.916130,       31.992119
        1.040000,       -0.941011,      464.878998,      248.576187,      -68.890816,       31.991219
        1.043333,       -0.939888,      464.879700,      248.577591,      -68.846519,       31.991428
        1.046667,       -0.934964,      464.880402,      248.578888,      -68.848137,       31.992189
        1.050000,       -0.933641,      464.881195,      248.580200,      -68.889351,       31.992279
        1.053333,       -0.937517,      464.881989,      248.581299,      -68.920677,       31.991360
        1.056667,       -0.942195,      464.882690,      248.582291,      -68.925819,       31.990089
        1.060000,       -0.941972,      464.883301,      248.583099,      -68.892021,       31.989529
        1.063333,       -0.937248,      464.883789,      248.583588,      -68.846870,       31.990179
        1.066667,       -0.931025,      464.884399,      248.583801,      -68.850700,       31.991150
        1.070000,       -0.929000,      464.884979,      248.583694,      -68.889168,       31.991240
        1.073333,       -0.931677,      464.885376,      248.583298,      -68.910980,       31.990318
        1.076667,       -0.936555,      464.885986,      248.582901,      -68.895737,       31.989189
        1.080000,       -0.937730,      464.886383,      248.582687,      -68.849380,       31.988878
        1.083333,       -0.934708,      464.886475,      248.582489,      -68.814110,       31.989670
        1.086667,       -0.932084,      464.886597,      248.582397,      -68.827866,       31.990499
        1.090000,       -0.933160,      464.886383,      248.582092,      -68.869606,       31.990299
        1.093333,       -0.938238,      464.885895,      248.581390,      -68.882195,       31.989189
        1.096667,       -0.941615,      464.885895,      248.580399,      -68.864418,       31.988089
        1.100000,       -0.940792,      464.886475,      248.579498,      -68.810760,       31.987900
        1.103333,       -0.933068,      464.887573,      248.578690,      -68.794342,       31.988689
        1.106667,       -0.928044,      464.888977,      248.578094,      -68.816589,       31.989239
        1.110000,       -0.926721,      464.890686,      248.578094,      -68.859497,       31.988649
        1.113333,       -0.930298,      464.891876,      248.577896,      -68.871056,       31.987259
        1.116667,       -0.932774,      464.892975,      248.577591,      -68.848717,       31.986019
        1.120000,       -0.930351,      464.893982,      248.577301,      -68.801682,       31.985840
        1.123333,       -0.925028,      464.894684,      248.576996,      -68.773018,       31.986549
        1.126667,       -0.920604,      464.895996,      248.577194,      -68.797356,       31.986898
        1.130000,       -0.920181,      464.897888,      248.577698,      -68.833717,       31.986189
        1.133333,       -0.921957,      464.899902,      248.578491,      -68.831749,       31.984959
        1.136667,       -0.922835,      464.902191,      248.579391,      -68.804588,       31.984179
        1.140000,       -0.918812,      464.904297,      248.579987,      -68.764267,       31.984579
        1.143333,       -0.910387,      464.905701,      248.580093,      -68.763916,       31.985619
        1.146667,       -0.906165,      464.907074,      248.580093,      -68.796829,       31.986000
        1.150000,       -0.907541,      464.908203,      248.580200,      -68.829727,       31.985300
        1.153333,       -0.912318,      464.908600,      248.580292,      -68.829247,       31.984138
        1.156667,       -0.914594,      464.908600,      248.580597,      -68.790947,       31.983589
        1.160000,       -0.911772,      464.909088,      248.580795,      -68.748169,       31.984209
        1.163333,       -0.908047,      464.909790,      248.580688,      -68.756981,       31.985249
        1.166667,       -0.907325,      464.910492,      248.580292,      -68.791367,       31.985449
        1.170000,       -0.911301,      464.911774,      248.579697,      -68.814789,       31.984659
        1.173333,       -0.913878,      464.912781,      248.578796,      -68.809700,       31.983639
        1.176667,       -0.914356,      464.913483,      248.577896,      -68.776611,       31.983450
        1.180000,       -0.908831,      464.914185,      248.576797,      -68.748878,       31.984440
        1.183333,       -0.900708,      464.914490,      248.575592,      -68.765610,       31.985619
        1.186667,       -0.897085,      464.914185,      248.574188,      -68.814529,       31.985939
        1.190000,       -0.896961,      464.913177,      248.572800,      -68.848381,       31.985449
        1.193333,       -0.897338,      464.910889,      248.570999,      -68.838997,       31.985008
        1.196667,       -0.893115,      464.908295,      248.569290,      -68.793846,       31.985579
        1.200000,       -0.883492,      464.905579,      248.567993,      -68.767288,       31.987349
        1.203333,       -0.873868,      464.902893,      248.567001,      -68.787735,       31.989149
        1.206667,       -0.868245,      464.900696,      248.566589,      -68.824730,       31.990040
        1.210000,       -0.867722,      464.898682,      248.566391,      -68.851326,       31.990250
        1.213333,       -0.865298,      464.896698,      248.566193,      -68.842476,       31.990669
        1.216667,       -0.858076,      464.894592,      248.565994,      -68.798859,       31.992128
        1.220000,       -0.846352,      464.892487,      248.565796,      -68.792839,       31.994539
