Ret. time (min) ,RI              ,LALS            ,RALS            ,DP              ,IP              
        0.000000,        0.072947,      464.956879,      248.520889,      -69.171906,       32.007908
        0.003333,        0.073696,      464.959290,      248.523697,      -69.197617,       32.007778
        0.006667,        0.068744,      464.962097,      248.526001,      -69.216911,       32.006630
        0.010000,        0.062694,      464.965790,      248.528290,      -69.192657,       32.005329
        0.013333,        0.060443,      464.970581,      248.530487,      -69.137375,       32.004948
        0.016667,        0.063891,      464.975800,      248.532501,      -69.099831,       32.005711
        0.020000,        0.061942,      464.980896,      248.534286,      -69.212608,       32.005581
        0.023333,        0.026190,      464.985596,      248.535797,      -69.569527,       31.997910
        0.026667,       -0.055660,      464.989990,      248.536896,      -69.915520,       31.980370
        0.030000,       -0.173811,      464.994080,      248.537598,      -70.199966,       31.955309
        0.033333,       -0.315662,      464.997986,      248.537994,      -70.433784,       31.924940
        0.036667,       -0.471613,      465.001190,      248.537888,      -70.665459,       31.890400
        0.040000,       -0.640463,      465.003784,      248.537598,      -70.910645,       31.851519
        0.043333,       -0.820515,      465.005676,      248.536789,      -71.138000,       31.808578
        0.046667,       -1.002665,      465.006897,      248.535797,      -71.285675,       31.763159
        0.050000,       -1.177617,      465.007385,      248.534592,      -71.354591,       31.717579
        0.053333,       -1.335668,      465.006989,      248.533188,      -71.346802,       31.673979
        0.056667,       -1.470718,      465.005585,      248.531296,      -71.317368,       31.633419
        0.060000,       -1.585569,      465.002991,      248.528992,      -71.279930,       31.595869
        0.063333,       -1.679020,      465.000183,      248.527298,      -71.202805,       31.561880
        0.066667,       -1.745371,      464.997101,      248.526001,      -71.049767,       31.532999
        0.070000,       -1.778122,      464.993896,      248.525391,      -70.816681,       31.511049
        0.073333,       -1.771172,      464.990479,      248.525696,      -70.542068,       31.497330
        0.076667,       -1.727624,      464.986694,      248.525894,      -70.281799,       31.491529
        0.080000,       -1.656274,      464.983002,      248.526093,      -70.052971,       31.492369
        0.083333,       -1.562926,      464.979797,      248.526093,      -69.815346,       31.499180
        0.086667,       -1.443376,      464.977692,      248.526093,      -69.470688,       31.513020
        0.090000,       -1.285226,      464.976288,      248.526001,      -69.049957,       31.537319
        0.093333,       -1.100578,      464.975281,      248.526093,      -68.808945,       31.569099
        0.096667,       -0.916828,      464.974487,      248.526093,      -68.746758,       31.602610
        0.100000,       -0.754080,      464.974091,      248.526199,      -68.774246,       31.634119
        0.103333,       -0.618830,      464.974396,      248.526199,      -68.822258,       31.662470
        0.106667,       -0.507582,      464.975098,      248.526093,      -68.848427,       31.688129
        0.110000,       -0.413832,      464.976990,      248.526794,      -68.847565,       31.712219
        0.113333,       -0.332383,      464.980774,      248.528793,      -68.838264,       31.735300
        0.116667,       -0.262034,      464.985199,      248.531387,      -68.863586,       31.756659
        0.120000,       -0.207086,      464.990784,      248.534698,      -68.917038,       31.775339
        0.123333,       -0.167535,      464.996277,      248.537888,      -68.937347,       31.791609
        0.126667,       -0.134786,      465.000793,      248.540298,      -68.924469,       31.806549
        0.130000,       -0.104137,      465.004791,      248.542496,      -68.878441,       31.821249
        0.133333,       -0.072588,      465.008789,      248.544495,      -68.853287,       31.836069
        0.136667,       -0.045038,      465.012695,      248.546188,      -68.875847,       31.849930
        0.140000,       -0.026190,      465.016296,      248.547592,      -68.911018,       31.862000
        0.143333,       -0.014540,      465.019287,      248.548492,      -68.928337,       31.872599
        0.146667,       -0.004792,      465.021484,      248.549500,      -68.907906,       31.882719
        0.150000,        0.008258,      465.023499,      248.550888,      -68.868355,       31.893309
        0.153333,        0.023307,      465.025482,      248.552292,      -68.865486,       31.904179
        0.156667,        0.035456,      465.027191,      248.553497,      -68.910530,       31.914019
        0.160000,        0.039004,      465.028687,      248.554489,      -68.963310,       31.922029
        0.163333,        0.036453,      465.029480,      248.554489,      -68.999207,       31.928619
        0.166667,        0.033703,      465.029297,      248.554001,      -69.006691,       31.934719
        0.170000,        0.033851,      465.028595,      248.553299,      -68.995285,       31.941130
        0.173333,        0.036201,      465.027191,      248.552200,      -69.005478,       31.947470
        0.176667,        0.034749,      465.024475,      248.549988,      -69.058197,       31.952570
        0.180000,        0.028298,      465.021088,      248.547287,      -69.110779,       31.955978
        0.183333,        0.016749,      465.018097,      248.544800,      -69.127831,       31.958389
        0.186667,        0.008797,      465.015198,      248.542694,      -69.102295,       31.960918
        0.190000,        0.008446,      465.013000,      248.541290,      -69.060951,       31.964260
        0.193333,        0.010796,      465.011383,      248.540588,      -69.053268,       31.967800
        0.196667,        0.010744,      465.009399,      248.539795,      -69.081818,       31.970379
        0.200000,        0.004993,      465.008301,      248.540390,      -69.099098,       31.971680
        0.203333,       -0.000357,      465.007874,      248.541092,      -69.089600,       31.972448
        0.206667,       -0.002507,      465.008392,      248.542297,      -69.045067,       31.973700
        0.210000,        0.002141,      465.009888,      248.544189,      -68.997978,       31.975960
        0.213333,        0.009891,      465.010803,      248.545090,      -68.999519,       31.978359
        0.216667,        0.011939,      465.011078,      248.545288,      -69.026237,       31.979710
        0.220000,        0.009490,      465.011078,      248.545898,      -69.032707,       31.979959
        0.223333,        0.005438,      465.011383,      248.546799,      -69.014305,       31.979969
        0.226667,        0.005186,      465.011780,      248.547897,      -68.967438,       31.980709
        0.230000,        0.010336,      465.012482,      248.549500,      -68.926567,       31.982439
        0.233333,        0.014486,      465.013489,      248.550797,      -68.934761,       31.984098
        0.236667,        0.013734,      465.014099,      248.551590,      -68.973465,       31.984690
        0.240000,        0.007984,      465.014374,      248.551987,      -68.998680,       31.984379
        0.243333,        0.003032,      465.014282,      248.551987,      -68.975685,       31.983990
        0.246667,        0.001382,      465.013885,      248.551697,      -68.943146,       31.984529
        0.250000,        0.005431,      465.013000,      248.551193,      -68.921387,       31.985960
        0.253333,        0.006980,      465.011780,      248.550293,      -68.954117,       31.987120
        0.256667,        0.003630,      465.010284,      248.549088,      -69.001884,       31.987160
        0.260000,       -0.003122,      465.008484,      248.547394,      -69.027519,       31.986469
        0.263333,       -0.008373,      465.006195,      248.545197,      -69.008125,       31.985989
        0.266667,       -0.007124,      465.002777,      248.542099,      -68.972885,       31.986649
        0.270000,       -0.003973,      464.999786,      248.539795,      -68.950325,       31.988178
        0.273333,       -0.001126,      464.997284,      248.537888,      -68.981171,       31.989319
        0.276667,       -0.003276,      464.995575,      248.536301,      -69.012535,       31.989420
        0.280000,       -0.007226,      464.995300,      248.536194,      -69.010246,       31.988958
        0.283333,       -0.007278,      464.995178,      248.536194,      -68.973175,       31.988979
        0.286667,       -0.002029,      464.994781,      248.536087,      -68.925591,       31.990179
        0.290000,        0.004820,      464.994690,      248.536499,      -68.917725,       31.991919
        0.293333,        0.008469,      464.994781,      248.537201,      -68.951630,       31.992868
        0.296667,        0.007019,      464.994873,      248.538101,      -68.987228,       31.992619
        0.300000,        0.002168,      464.995087,      248.539093,      -68.979431,       31.991859
        0.303333,       -0.000082,      464.994781,      248.539688,      -68.936897,       31.991610
        0.306667,        0.002265,      464.994293,      248.540100,      -68.896080,       31.992418
        0.310000,        0.005716,      464.993591,      248.540298,      -68.907150,       31.993479
        0.313333,        0.005065,      464.992889,      248.540192,      -68.942917,       31.993528
        0.316667,       -0.001086,      464.992096,      248.540192,      -68.978790,       31.992449
        0.320000,       -0.009036,      464.991486,      248.540192,      -68.971100,       31.991018
        0.323333,       -0.013788,      464.990997,      248.540100,      -68.928391,       31.990290
        0.326667,       -0.013840,      464.990784,      248.539993,      -68.891701,       31.990599
        0.330000,       -0.013491,      464.990784,      248.539597,      -68.908485,       31.990990
        0.333333,       -0.018641,      464.990875,      248.538788,      -68.949471,       31.990349
        0.336667,       -0.026291,      464.992493,      248.537689,      -68.977470,       31.988819
        0.340000,       -0.034543,      464.995697,      248.536591,      -68.953957,       31.987259
        0.343333,       -0.037392,      464.999786,      248.535400,      -68.889305,       31.986700
        0.346667,       -0.034844,      465.004974,      248.534393,      -68.849449,       31.987309
        0.350000,       -0.032396,      465.009888,      248.533295,      -68.851990,       31.987940
        0.353333,       -0.033546,      465.013702,      248.532089,      -68.870941,       31.987659
        0.356667,       -0.036697,      465.016602,      248.530594,      -68.865768,       31.986799
        0.360000,       -0.039648,      465.019196,      248.529388,      -68.822525,       31.986279
        0.363333,       -0.037298,      465.021576,      248.528595,      -68.763695,       31.986938
        0.366667,       -0.028750,      465.023682,      248.528397,      -68.735680,       31.988579
        0.370000,       -0.020800,      465.025787,      248.528687,      -68.749352,       31.989929
        0.373333,       -0.017851,      465.028381,      248.529099,      -68.778748,       31.990309
        0.376667,       -0.018302,      465.031281,      248.529297,      -68.781296,       31.990139
        0.380000,       -0.018153,      465.034088,      248.529388,      -68.752892,       31.990389
        0.383333,       -0.012405,      465.036774,      248.529388,      -68.700439,       31.991829
        0.386667,       -0.003654,      465.038574,      248.529388,      -68.694366,       31.993999
        0.390000,        0.002194,      465.038788,      248.529297,      -68.736458,       31.995579
        0.393333,        0.001644,      465.038086,      248.529099,      -68.775719,       31.996038
        0.396667,       -0.001007,      465.036591,      248.528793,      -68.780685,       31.995979
        0.400000,       -0.001158,      465.034485,      248.528397,      -68.752678,       31.996399
        0.403333,        0.002891,      465.030792,      248.527786,      -68.718025,       31.997919
        0.406667,        0.008540,      465.026581,      248.526993,      -68.731590,       31.999899
        0.410000,        0.010890,      465.022583,      248.526093,      -68.780762,       32.001030
        0.413333,        0.007239,      465.018677,      248.525101,      -68.811188,       32.001049
        0.416667,        0.002787,      465.015991,      248.524292,      -68.814171,       32.000648
        0.420000,        0.000437,      465.013885,      248.523590,      -68.783516,       32.000889
        0.423333,        0.004086,      465.011383,      248.523087,      -68.754082,       32.002178
        0.426667,        0.007935,      465.008484,      248.522598,      -68.762299,       32.003571
        0.430000,        0.007185,      465.005188,      248.522186,      -68.805481,       32.003918
        0.433333,        0.000133,      465.001892,      248.522095,      -68.829315,       32.003220
        0.436667,       -0.008717,      464.998779,      248.522186,      -68.813431,       32.002319
        0.440000,       -0.012669,      464.994873,      248.522598,      -68.758636,       32.002190
        0.443333,       -0.011319,      464.991486,      248.523087,      -68.717148,       32.003090
        0.446667,       -0.008870,      464.989685,      248.523590,      -68.719429,       32.003910
        0.450000,       -0.011421,      464.989990,      248.524094,      -68.746819,       32.003651
        0.453333,       -0.017673,      464.992279,      248.524597,      -68.753098,       32.002529
        0.456667,       -0.023723,      464.996185,      248.524994,      -68.708015,       32.001469
        0.460000,       -0.023474,      465.000092,      248.525299,      -68.636681,       32.001450
        0.463333,       -0.020226,      465.003082,      248.525589,      -68.595100,       32.002399
        0.466667,       -0.018175,      465.005585,      248.525894,      -68.606438,       32.003059
        0.470000,       -0.020026,      465.007690,      248.526001,      -68.626717,       32.002628
        0.473333,       -0.026177,      465.009399,      248.526093,      -68.620941,       32.001488
        0.476667,       -0.031129,      465.010498,      248.526001,      -68.583801,       32.000629
        0.480000,       -0.029679,      465.010986,      248.525894,      -68.537048,       32.000900
        0.483333,       -0.024129,      465.011383,      248.525696,      -68.524025,       32.001999
        0.486667,       -0.020980,      465.011993,      248.525391,      -68.554970,       32.002621
        0.490000,       -0.023632,      465.012573,      248.524994,      -68.592102,       32.002148
        0.493333,       -0.028482,      465.013092,      248.524597,      -68.614830,       32.001148
        0.496667,       -0.031834,      465.013092,      248.524200,      -68.587906,       32.000561
        0.500000,       -0.030184,      465.012177,      248.523697,      -68.552887,       32.001080
        0.503333,       -0.025136,      465.010895,      248.523193,      -68.552109,       32.002090
        0.506667,       -0.023286,      465.009399,      248.522690,      -68.593620,       32.002319
        0.510000,       -0.027436,      465.007690,      248.522400,      -68.619110,       32.001438
        0.513333,       -0.034087,      465.005402,      248.521988,      -68.610886,       32.000137
        0.516667,       -0.037439,      465.002686,      248.521698,      -68.567162,       31.999470
        0.520000,       -0.035289,      465.000092,      248.521393,      -68.516411,       31.999960
        0.523333,       -0.031240,      464.997375,      248.520996,      -68.520142,       32.000790
        0.526667,       -0.031792,      464.995087,      248.520691,      -68.553909,       32.000771
        0.530000,       -0.035442,      464.993500,      248.520294,      -68.560486,       31.999800
        0.533333,       -0.040694,      464.991486,      248.519989,      -68.525856,       31.998749
        0.536667,       -0.041544,      464.989075,      248.519699,      -68.463226,       31.998600
        0.540000,       -0.036195,      464.986481,      248.519394,      -68.413918,       31.999670
        0.543333,       -0.030345,      464.984375,      248.519089,      -68.408646,       32.000919
        0.546667,       -0.028796,      464.982697,      248.518799,      -68.425797,       32.001278
        0.550000,       -0.031247,      464.981079,      248.518600,      -68.432037,       32.000820
        0.553333,       -0.033199,      464.979889,      248.518600,      -68.400230,       32.000450
        0.556667,       -0.031049,      464.978973,      248.518890,      -68.347748,       32.001141
        0.560000,       -0.024000,      464.978699,      248.519501,      -68.312981,       32.002899
        0.563333,       -0.018551,      464.979401,      248.520294,      -68.341766,       32.004528
        0.566667,       -0.017702,      464.980896,      248.521194,      -68.392227,       32.005051
        0.570000,       -0.022452,      464.982391,      248.521988,      -68.426041,       32.004799
        0.573333,       -0.026004,      464.983490,      248.522690,      -68.416641,       32.004669
        0.576667,       -0.024554,      464.984375,      248.523392,      -68.392792,       32.005470
        0.580000,       -0.019706,      464.985077,      248.523987,      -68.399078,       32.007019
        0.583333,       -0.016656,      464.985687,      248.524490,      -68.446640,       32.008011
        0.586667,       -0.019807,      464.986389,      248.524887,      -68.510750,       32.007759
        0.590000,       -0.026558,      464.986694,      248.525192,      -68.534241,       32.006710
        0.593333,       -0.032408,      464.986298,      248.525391,      -68.528557,       32.005898
        0.596667,       -0.032860,      464.985382,      248.525497,      -68.509041,       32.006081
        0.600000,       -0.030011,      464.984192,      248.525696,      -68.529205,       32.006779
        0.603333,       -0.030861,      464.982788,      248.525894,      -68.582138,       32.006699
        0.606667,       -0.037411,      464.981293,      248.526199,      -68.625870,       32.005440
        0.610000,       -0.045863,      464.979279,      248.526398,      -68.632820,       32.003700
        0.613333,       -0.051013,      464.977295,      248.526398,      -68.592865,       32.002541
        0.616667,       -0.048965,      464.975494,      248.526093,      -68.546646,       32.002579
        0.620000,       -0.045116,      464.974091,      248.525589,      -68.542198,       32.003078
        0.623333,       -0.044367,      464.973480,      248.524887,      -68.571976,       32.002769
        0.626667,       -0.047817,      464.973297,      248.524292,      -68.582291,       32.001461
        0.630000,       -0.052267,      464.972992,      248.523895,      -68.548950,       31.999979
        0.633333,       -0.053919,      464.972687,      248.523590,      -68.492706,       31.999350
        0.636667,       -0.049170,      464.972473,      248.523392,      -68.436584,       31.999920
        0.640000,       -0.045121,      464.972382,      248.523193,      -68.444092,       32.000721
        0.643333,       -0.043572,      464.972198,      248.522995,      -68.464386,       32.000587
        0.646667,       -0.047523,      464.972290,      248.522995,      -68.480911,       31.999590
        0.650000,       -0.052074,      464.972595,      248.523392,      -68.451866,       31.998499
        0.653333,       -0.051223,      464.973083,      248.523788,      -68.402596,       31.998339
        0.656667,       -0.045975,      464.973999,      248.524399,      -68.367561,       31.999249
        0.660000,       -0.041225,      464.974884,      248.524796,      -68.375992,       32.000099
        0.663333,       -0.041376,      464.975800,      248.525101,      -68.404655,       31.999889
        0.666667,       -0.045527,      464.976898,      248.525192,      -68.420715,       31.998890
        0.670000,       -0.048878,      464.978088,      248.525391,      -68.390587,       31.998058
        0.673333,       -0.047229,      464.979675,      248.525696,      -68.342255,       31.998289
        0.676667,       -0.041181,      464.981476,      248.526199,      -68.325821,       31.999470
        0.680000,       -0.035630,      464.983673,      248.526993,      -68.354462,       32.000359
        0.683333,       -0.034381,      464.985992,      248.527786,      -68.391136,       32.000160
        0.686667,       -0.035232,      464.988190,      248.528290,      -68.402489,       31.999329
        0.690000,       -0.034984,      464.991180,      248.529297,      -68.371086,       31.998829
        0.693333,       -0.030035,      464.995789,      248.531494,      -68.327187,       31.999430
        0.696667,       -0.021385,      465.001190,      248.534088,      -68.317978,       32.000679
        0.700000,       -0.015437,      465.007080,      248.537399,      -68.342018,       32.001301
        0.703333,       -0.015687,      465.012695,      248.540894,      -68.380386,       32.000778
        0.706667,       -0.018838,      465.016876,      248.543396,      -68.382805,       31.999659
        0.710000,       -0.021089,      465.020203,      248.545593,      -68.355812,       31.998970
        0.713333,       -0.018640,      465.022675,      248.547195,      -68.308151,       31.999329
        0.716667,       -0.014890,      465.024384,      248.548401,      -68.311790,       32.000118
        0.720000,       -0.014742,      465.025177,      248.549194,      -68.345688,       32.000111
        0.723333,       -0.019693,      465.025085,      248.549698,      -68.379288,       31.998949
        0.726667,       -0.027243,      465.024292,      248.549896,      -68.374878,       31.997379
        0.730000,       -0.032395,      465.022675,      248.549500,      -68.340317,       31.996460
        0.733333,       -0.031445,      465.020294,      248.548492,      -68.301414,       31.996670
        0.736667,       -0.028996,      465.016998,      248.546890,      -68.322739,       31.997169
        0.740000,       -0.029246,      465.012878,      248.544693,      -68.365898,       31.996759
        0.743333,       -0.034398,      465.008179,      248.542099,      -68.395515,       31.995440
        0.746667,       -0.041448,      465.003174,      248.539200,      -68.384369,       31.994040
        0.750000,       -0.044700,      464.997894,      248.535995,      -68.342468,       31.993559
        0.753333,       -0.040750,      464.992676,      248.532898,      -68.316185,       31.994299
        0.756667,       -0.035002,      464.986877,      248.529190,      -68.342834,       31.995169
        0.760000,       -0.033651,      464.980896,      248.525299,      -68.391640,       31.995079
        0.763333,       -0.036303,      464.975800,      248.521988,      -68.415627,       31.994179
        0.766667,       -0.038655,      464.972076,      248.519394,      -68.409172,       31.993340
        0.770000,       -0.036505,      464.970001,      248.517990,      -68.369316,       31.993488
        0.773333,       -0.028855,      464.969574,      248.517899,      -68.355659,       31.994629
        0.776667,       -0.022006,      464.969482,      248.517990,      -68.387390,       31.995529
        0.780000,       -0.019758,      464.969574,      248.518494,      -68.424698,       31.995319
        0.783333,       -0.021907,      464.970001,      248.519287,      -68.433456,       31.994349
        0.786667,       -0.024959,      464.970581,      248.520187,      -68.404709,       31.993568
        0.790000,       -0.023210,      464.971497,      248.521194,      -68.362251,       31.993858
        0.793333,       -0.016960,      464.972290,      248.522186,      -68.348358,       31.994919
        0.796667,       -0.012711,      464.973389,      248.523300,      -68.367348,       31.995480
        0.800000,       -0.014563,      464.974396,      248.524292,      -68.390800,       31.994900
        0.803333,       -0.019313,      464.975677,      248.525192,      -68.380638,       31.993729
        0.806667,       -0.021865,      464.977081,      248.526001,      -68.341805,       31.992979
        0.810000,       -0.018516,      464.978485,      248.526489,      -68.302185,       31.993399
        0.813333,       -0.011565,      464.979675,      248.526993,      -68.298790,       31.994410
        0.816667,       -0.008216,      464.980682,      248.527191,      -68.331741,       31.994690
        0.820000,       -0.009767,      464.981598,      248.527588,      -68.357727,       31.993898
        0.823333,       -0.014318,      464.982391,      248.528000,      -68.347725,       31.992680
        0.826667,       -0.018169,      464.983490,      248.528595,      -68.311195,       31.992088
        0.830000,       -0.015620,      464.984802,      248.529190,      -68.269852,       31.992680
        0.833333,       -0.010571,      464.985779,      248.529694,      -68.274429,       31.993679
        0.836667,       -0.009822,      464.986694,      248.529999,      -68.307159,       31.993849
        0.840000,       -0.014073,      464.987274,      248.530090,      -68.335899,       31.993040
        0.843333,       -0.019023,      464.987793,      248.529999,      -68.326012,       31.992020
        0.846667,       -0.020274,      464.988190,      248.529694,      -68.293480,       31.991819
        0.850000,       -0.016126,      464.988800,      248.529388,      -68.258430,       31.992760
        0.853333,       -0.010576,      464.989502,      248.529297,      -68.273277,       31.993879
        0.856667,       -0.009327,      464.990173,      248.529388,      -68.300301,       31.994019
        0.860000,       -0.012478,      464.991089,      248.529587,      -68.321747,       31.993290
        0.863333,       -0.016428,      464.991882,      248.529800,      -68.305717,       31.992550
        0.866667,       -0.015780,      464.992493,      248.529999,      -68.259621,       31.992769
        0.870000,       -0.011231,      464.993103,      248.530090,      -68.241455,       31.994070
        0.873333,       -0.008082,      464.993683,      248.530289,      -68.259979,       31.995209
        0.876667,       -0.008933,      464.994476,      248.530487,      -68.293716,       31.995239
        0.880000,       -0.012384,      464.995300,      248.530594,      -68.313560,       31.994490
        0.883333,       -0.015535,      464.996094,      248.530594,      -68.302429,       31.993898
        0.886667,       -0.014286,      464.996796,      248.530289,      -68.267509,       31.994320
        0.890000,       -0.008236,      464.997284,      248.529892,      -68.255615,       31.995609
        0.893333,       -0.001686,      464.997498,      248.529388,      -68.288818,       31.996519
        0.896667,       -0.002938,      464.997894,      248.529099,      -68.323067,       31.996260
        0.900000,       -0.007588,      464.998596,      248.529297,      -68.335396,       31.995289
        0.903333,       -0.011239,      464.999481,      248.529694,      -68.309311,       31.994610
        0.906667,       -0.009990,      465.000397,      248.530396,      -68.267639,       31.995049
        0.910000,       -0.005941,      465.001190,      248.530899,      -68.264801,       31.996119
        0.913333,       -0.005092,      465.001495,      248.531296,      -68.303848,       31.996529
        0.916667,       -0.008743,      465.001587,      248.531494,      -68.333855,       31.995770
        0.920000,       -0.014494,      465.001587,      248.531693,      -68.331367,       31.994490
        0.923333,       -0.017944,      465.001678,      248.531891,      -68.302017,       31.993710
        0.926667,       -0.017096,      465.002197,      248.532196,      -68.266655,       31.994049
        0.930000,       -0.014147,      465.002686,      248.532791,      -68.260841,       31.994749
        0.933333,       -0.013598,      465.003387,      248.533295,      -68.296867,       31.994638
        0.936667,       -0.017749,      465.003876,      248.533798,      -68.316132,       31.993469
        0.940000,       -0.023900,      465.004089,      248.534088,      -68.314255,       31.992020
        0.943333,       -0.028051,      465.004089,      248.534286,      -68.272789,       31.991289
        0.946667,       -0.026000,      465.003998,      248.534286,      -68.235687,       31.991669
        0.950000,       -0.022852,      465.003876,      248.534286,      -68.235680,       31.992189
        0.953333,       -0.023103,      465.003784,      248.534286,      -68.278496,       31.991789
        0.956667,       -0.027353,      465.003601,      248.534088,      -68.298172,       31.990419
        0.960000,       -0.033005,      465.003174,      248.533890,      -68.272942,       31.988909
        0.963333,       -0.032656,      465.002502,      248.533295,      -68.219231,       31.988279
        0.966667,       -0.027405,      465.001282,      248.532501,      -68.172775,       31.988749
        0.970000,       -0.021357,      464.999878,      248.531693,      -68.167847,       31.989220
        0.973333,       -0.020907,      464.998291,      248.530991,      -68.182846,       31.988699
        0.976667,       -0.024959,      464.996582,      248.530396,      -68.186005,       31.987429
        0.980000,       -0.027110,      464.994995,      248.529800,      -68.148827,       31.986319
        0.983333,       -0.024961,      464.993195,      248.529190,      -68.095276,       31.986238
        0.986667,       -0.018211,      464.991486,      248.528488,      -68.063095,       31.987160
        0.990000,       -0.012562,      464.989685,      248.527695,      -68.071960,       31.987900
        0.993333,       -0.010714,      464.988098,      248.526993,      -68.096405,       31.987690
        0.996667,       -0.012364,      464.986694,      248.526398,      -68.108536,       31.986919
        1.000000,       -0.013314,      464.985474,      248.526001,      -68.080368,       31.986509
        1.003333,       -0.009465,      464.984894,      248.525696,      -68.036079,       31.987320
        1.006667,       -0.001817,      464.984680,      248.525696,      -68.024361,       31.989019
        1.010000,        0.003833,      464.984985,      248.525696,      -68.068001,       31.990318
        1.013333,        0.003182,      464.985687,      248.525787,      -68.114838,       31.990570
        1.016667,        0.000531,      464.986786,      248.526001,      -68.146156,       31.990330
        1.020000,       -0.000820,      464.987976,      248.526199,      -68.134995,       31.990530
        1.023333,        0.002729,      464.989288,      248.526489,      -68.119568,       31.991879
        1.026667,        0.008478,      464.990875,      248.526901,      -68.134239,       31.993769
        1.030000,        0.009727,      464.992584,      248.527496,      -68.183327,       31.994848
        1.033333,        0.004577,      464.994385,      248.528091,      -68.217865,       31.994699
        1.036667,       -0.002475,      464.996399,      248.528793,      -68.222900,       31.993999
        1.040000,       -0.005925,      464.998291,      248.529587,      -68.180801,       31.993818
        1.043333,       -0.003976,      464.999878,      248.530487,      -68.131516,       31.994659
        1.046667,       -0.002326,      465.001282,      248.531387,      -68.132477,       31.995708
        1.050000,       -0.004678,      465.002289,      248.532288,      -68.164772,       31.995789
        1.053333,       -0.011028,      465.003082,      248.533188,      -68.179451,       31.994799
        1.056667,       -0.017580,      465.003876,      248.533997,      -68.162025,       31.993528
        1.060000,       -0.018631,      465.004578,      248.534790,      -68.112846,       31.993040
        1.063333,       -0.014981,      465.005188,      248.535400,      -68.068695,       31.993689
        1.066667,       -0.011033,      465.005585,      248.535995,      -68.080009,       31.994469
        1.070000,       -0.010083,      465.005798,      248.536301,      -68.111176,       31.994289
        1.073333,       -0.014033,      465.005981,      248.536591,      -68.129669,       31.993340
        1.076667,       -0.017484,      465.006195,      248.536896,      -68.106216,       31.992479
        1.080000,       -0.016736,      465.006592,      248.537201,      -68.055626,       31.992670
        1.083333,       -0.010687,      465.007996,      248.537689,      -68.030785,       31.993950
        1.086667,       -0.005537,      465.010193,      248.538193,      -68.053902,       31.995070
        1.090000,       -0.004488,      465.013000,      248.538788,      -68.109917,       31.995110
        1.093333,       -0.006539,      465.016296,      248.539291,      -68.137886,       31.994410
        1.096667,       -0.007990,      465.019501,      248.539795,      -68.121857,       31.993910
        1.100000,       -0.004641,      465.022491,      248.540298,      -68.082268,       31.994469
        1.103333,        0.001807,      465.025299,      248.540787,      -68.063728,       31.995850
        1.106667,        0.007457,      465.028076,      248.541199,      -68.097672,       31.996759
        1.110000,        0.007407,      465.030701,      248.541397,      -68.140091,       31.996500
        1.113333,        0.004555,      465.033203,      248.541595,      -68.146568,       31.995560
        1.116667,        0.002705,      465.035400,      248.541901,      -68.121429,       31.994909
        1.120000,        0.005953,      465.037201,      248.542389,      -68.081917,       31.995329
        1.123333,        0.012003,      465.038696,      248.543198,      -68.070656,       31.996349
        1.126667,        0.015552,      465.039703,      248.543991,      -68.099899,       31.996670
        1.130000,        0.015501,      465.040375,      248.544891,      -68.131737,       31.995869
        1.133333,        0.013650,      465.040497,      248.545486,      -68.122391,       31.994579
        1.136667,        0.012900,      465.039886,      248.545990,      -68.084747,       31.993879
        1.140000,        0.018748,      465.038696,      248.546387,      -68.048508,       31.994349
        1.143333,        0.027398,      465.037079,      248.546600,      -68.061852,       31.995329
        1.146667,        0.033448,      465.035278,      248.546997,      -68.105217,       31.995600
        1.150000,        0.033696,      465.032990,      248.547287,      -68.129036,       31.994909
        1.153333,        0.032246,      465.030884,      248.547699,      -68.132599,       31.994030
        1.156667,        0.032494,      465.028992,      248.548096,      -68.099419,       31.993929
        1.160000,        0.037843,      465.027283,      248.548492,      -68.078018,       31.994999
        1.163333,        0.045093,      465.026093,      248.548889,      -68.101700,       31.996248
        1.166667,        0.047342,      465.025085,      248.549301,      -68.159279,       31.996569
        1.170000,        0.044391,      465.024078,      248.549591,      -68.195396,       31.995958
        1.173333,        0.040440,      465.023682,      248.549896,      -68.174988,       31.995270
        1.176667,        0.041589,      465.027100,      248.551086,      -68.138290,       31.995510
        1.180000,        0.049239,      465.032990,      248.552490,      -68.117935,       31.996880
        1.183333,        0.057387,      465.039490,      248.554092,      -68.146011,       31.998190
        1.186667,        0.059837,      465.046875,      248.555695,      -68.194237,       31.998428
        1.190000,        0.057186,      465.053802,      248.556793,      -68.223701,       31.997820
        1.193333,        0.053634,      465.059998,      248.557800,      -68.211166,       31.997250
        1.196667,        0.055484,      465.065796,      248.558701,      -68.171761,       31.997629
        1.200000,        0.061334,      465.071075,      248.559692,      -68.152534,       31.998890
        1.203333,        0.066182,      465.075684,      248.560501,      -68.174568,       31.999769
        1.206667,        0.063531,      465.079285,      248.560898,      -68.193817,       31.999458
        1.210000,        0.057280,      465.081696,      248.560791,      -68.177338,       31.998419
        1.213333,        0.053229,      465.082703,      248.560394,      -68.138847,       31.997660
        1.216667,        0.054079,      465.082397,      248.559494,      -68.078468,       31.998009
        1.220000,        0.059227,      465.080902,      248.558395,      -68.044418,       31.999128
        1.223333,        0.060877,      465.078278,      248.557098,      -68.062431,       31.999670
        1.226667,        0.056627,      465.074799,      248.555588,      -68.077209,       31.999060
        1.230000,        0.049175,      465.070374,      248.553787,      -68.075996,       31.997919
